1.691274164217847487e-01,6.094517802635737169e-01,7.889332391391618016e-01
1.367196534852943568e-02,7.009058120951305870e-02,4.843003212940693025e-01
5.866249862198402720e-02,3.725192184673176143e-02,4.754681007482348676e-01
5.694261854110556076e-01,2.888518467855136773e-01,6.690766985818894508e-01
1.930852654668281376e-01,2.372002697131165849e-01,6.287351666585480059e-01
1.181742777205013750e-01,2.481859331200364505e-02,4.735932564232342434e-01
9.291515780411654379e-01,4.542416141075200642e-01,8.872685162356105382e-01
5.020654041700705061e-01,3.624135515103583671e-01,7.625000568986819438e-01
6.948980690432913221e-01,4.091498508587821936e-01,7.523815502126713906e-01
5.936677740139558734e-01,2.606262354252383284e-01,7.426540330159321357e-01
9.791436412774683351e-01,8.705390910690516959e-01,1.061726334373475300e+00
5.145248622386600079e-01,8.731735453803440850e-01,9.952202296171305251e-01
4.287865625138883585e-01,7.648613664053480754e-01,9.253648728262284795e-01
9.456228140001345928e-01,8.017973657874888360e-02,6.602403002807609722e-01
1.451407372872093315e-01,5.732748556734493794e-01,7.318527282953024571e-01
3.809485255821726257e-01,1.968767327734575190e-01,6.298902882030285033e-01
5.418573060979763323e-01,3.260043520034152653e-01,7.378329679125689156e-01
9.920265479522472063e-01,3.808169006454551475e-01,8.853305244712038613e-01
5.435347148077688262e-01,8.193041301512498098e-01,9.704640594462092817e-01
7.197770353911631114e-01,2.422375766635030958e-01,7.174477727878244560e-01
1.101451023454325107e-02,2.444827221483193425e-01,5.563724611501678075e-01
8.781482799831732411e-01,3.934961588947720745e-01,8.571947873248212391e-01
4.598747921249575210e-01,5.286638015148811265e-01,7.991781531660592242e-01
5.067224682948963110e-01,5.950339537607219897e-01,8.689466739273269402e-01
5.765224727451536690e-01,2.449625194215444557e-01,6.485762214713335361e-01
4.267079428096829385e-01,8.891650325404210076e-02,6.046531840790820844e-01
8.112414166758354916e-01,4.191249170569698590e-01,7.724038069584047150e-01
8.800588118518959391e-02,1.071368056565497051e-01,5.680841834522107892e-01
3.723357729094503021e-01,9.512985573856125310e-01,1.005361406021409776e+00
7.416947235780720904e-01,4.007077624895646339e-01,8.212706686445482296e-01
8.160211951888528548e-01,7.376470122520355499e-01,9.915524354270376373e-01
5.944470909513177581e-02,9.478314241636889292e-01,9.656194152886024007e-01
6.251770052048036819e-01,6.250017838690765659e-01,8.525332776491756359e-01
3.489013221321399794e-01,1.336790072469633550e-01,6.087915176676503837e-01
3.632596264673052522e-01,6.786438465569120115e-01,8.852562258657946659e-01
5.301112316023672832e-01,5.525222518508949854e-01,8.222801267103702072e-01
3.713467611554200909e-01,2.718081123068273319e-01,6.318435587914504881e-01
2.989738438936433429e-01,3.895299878968934149e-01,7.138069579246170138e-01
7.413999241366122650e-01,5.903665425596247296e-01,9.398522538818814276e-01
4.677942364385168084e-01,4.760191201938843708e-01,8.144367913302321682e-01
6.759125587740512087e-01,6.767028802613422878e-01,9.625339939947372692e-01
6.799798796520000188e-01,2.709767063975729862e-01,7.508831025653019964e-01
5.387548344983938975e-02,3.643987538016817407e-01,6.120058346175674124e-01
2.526557321983676774e-01,4.366343358430322397e-01,7.038103660566742414e-01
5.097961909172068484e-01,6.746432757135047975e-01,9.028472010425007133e-01
4.162335148243289096e-01,1.228741338695902297e-01,6.246510521698123153e-01
7.826906661126480369e-01,3.235963107293620133e-01,7.634812810968756303e-01
6.805830551456126809e-02,8.379875774952139089e-02,5.018516703352814412e-01
8.845924670305309601e-01,1.207186248816721763e-01,6.786265292385028625e-01
5.424446908808860934e-01,9.486794810859723315e-01,1.054678205282298720e+00
8.438589388980122230e-02,2.378763248225228555e-01,6.260197846624103724e-01
8.342451714013809916e-02,3.487204678164270710e-01,5.932021363621358123e-01
8.557812572855508781e-01,4.847544074707768047e-01,8.592968097672415428e-01
6.204266746248614517e-01,3.737527036466701258e-01,7.785838517343152132e-01
6.190762490846686283e-01,7.682063899586821787e-01,9.127190210247920765e-01
6.847152318889010436e-01,2.041900878791086393e-01,7.172333013262808254e-01
8.373673365080899211e-01,8.183478382010500596e-01,9.881129342923878900e-01
5.549082467469657054e-01,1.876406926571709821e-01,6.481988163169616346e-01
6.037700751384830200e-01,4.312150934485969866e-01,7.703923215988055517e-01
1.326373769408473180e-03,1.906867712561048922e-01,5.503203748324504430e-01
8.484033819684130284e-01,2.121416660312557267e-01,7.209361029517530328e-01
1.652345378154826960e-01,3.518944454798769161e-01,6.179252499118811359e-01
7.535568694768798315e-01,1.568430563124042498e-01,6.546613741381033247e-01
3.849766221056583060e-01,7.851476008941374873e-01,9.310156572939415343e-01
8.510591864703427323e-01,9.758361093672054398e-01,1.140979675452812980e+00
6.590145057161763686e-01,2.894989264484618685e-01,7.422549099551168927e-01
9.184120857014166361e-02,7.265721157841225075e-01,8.758515590484802216e-01
6.343119434859930683e-01,7.368467269212158888e-01,9.784735056943353326e-01
8.711511310315147583e-01,7.773377489478137115e-01,9.792892447857836080e-01
2.880719053513824957e-02,8.523192605681557676e-01,8.372623280129597445e-01
8.180899144174882398e-01,6.508360639981499718e-01,9.405719539514461047e-01
4.074210301986658234e-01,2.277380457813947823e-01,5.989824024361828370e-01
9.876726282573607962e-01,7.216841945978053063e-01,1.009530106014234763e+00
2.251141858121994410e-01,7.062595642262531337e-01,8.464882167884810737e-01
5.250467630234714189e-01,1.994425221541646920e-01,6.691653192078385048e-01
5.283491953681896947e-01,6.155085806087451372e-01,8.603365289980072772e-01
3.170885395948379593e-01,6.066759089579191189e-01,7.944771331561133465e-01
8.996767291166613001e-01,2.162060065619294535e-01,7.479616908467967562e-01
3.689279430923501080e-01,2.622204663513524325e-01,6.771678420853910474e-01
1.345737535034911003e-01,1.287317892889935367e-01,5.023434789808483014e-01
4.518089452560306585e-01,2.940055678421242824e-01,6.578511936477016153e-01
9.096044702022487716e-02,2.749101920729781767e-01,6.031870294166534752e-01
8.297899821251362162e-01,7.758391074695325518e-02,6.654007683667412243e-01
9.801929027779026082e-01,6.689499141098098622e-01,9.810782453925254165e-01
6.271765491604173182e-01,6.071347460425505771e-01,8.996550838696049102e-01
6.822550416278428953e-01,4.668442182494455528e-01,7.942225850584463398e-01
3.720979861311098924e-01,8.645142549906286167e-01,9.858153064458503589e-01
8.640962565384637806e-01,3.392333979373272079e-01,7.467917086844653163e-01
3.453745365234205389e-01,2.263031126483420197e-01,6.187821288627948224e-01
2.749873553328776588e-01,7.751278405844230779e-02,5.545103231304122637e-01
4.233634054000910973e-01,3.403827360779501099e-01,7.501001429504829954e-01
6.870946763976009120e-01,6.342693769374285750e-02,6.682491055346452269e-01
3.029516758378241192e-01,6.457638494922041117e-01,8.205369612369497467e-01
6.308724140454617935e-01,4.319895204106415365e-01,7.789078270530864767e-01
9.143138666017948113e-01,5.371753088879701599e-01,8.729015103981586643e-01
3.562428975676444898e-01,1.280355061388929183e-01,6.000151386058847347e-01
8.246628358894139144e-01,3.809707918100999624e-01,7.660394989157286449e-01
6.565756859033603510e-01,3.270920809417322550e-01,6.989803760155421930e-01
5.497129396197687479e-01,4.252275056979277768e-01,8.011125114671495684e-01
1.589761174401743693e-01,9.852330280778790472e-01,9.248289790074583072e-01
7.767921434208266973e-01,4.540458823868820382e-01,8.287161224540554594e-01
1.131604875962602952e-01,1.276871843283501340e-01,5.169603483516841402e-01
5.460360916210875715e-01,8.403495466876257369e-01,1.029327287536437874e+00
8.102578137709646189e-01,3.453687651229122579e-01,7.563392008207534545e-01
5.246265886061440842e-01,4.374669869946071765e-01,7.879060602885741282e-01
9.477517387993287246e-01,2.207034824676706863e-01,7.740336787973178811e-01
3.359034441055190889e-01,7.630918213847923681e-01,9.074355807399022700e-01
1.229243243605281366e-01,9.003688357477623860e-01,8.913862014651982024e-01
4.256132522157499709e-01,1.936428754315573375e-01,6.094590527501959620e-01
1.436192787206331811e-01,3.039984178475481080e-01,5.914337032834040553e-01
8.189176093811070256e-01,5.644703805964426113e-01,8.866916302964460428e-01
4.117698500859739985e-01,4.091325244951669049e-01,7.629009645814104346e-01
4.606848441399157279e-01,3.189019899512696155e-01,7.292171893165133589e-01
4.160919588524941704e-01,6.292510453629476253e-01,8.265575996631830957e-01
5.233104811172067938e-01,6.056327975881359293e-02,6.219840143855767112e-01
4.425001645722080879e-01,8.238292622337376470e-01,9.345534207777238533e-01
5.072042063354309516e-02,5.473456293861101996e-01,6.994460706699827668e-01
4.469419486032126798e-01,4.484010712538267773e-01,7.649202034983245690e-01
1.364452464210877958e-01,3.793862659896067857e-01,6.353015867632427760e-01
5.956697470785422555e-01,7.225573771885867025e-01,9.715915218226734984e-01
7.474070900073415125e-02,9.780954301896154224e-01,9.305908983163938553e-01
4.472389546184584175e-01,3.198558464314570360e-01,7.459609747586686268e-01
7.417051832557894908e-01,2.149598479353798108e-01,6.949637041520630998e-01
2.396917721115230382e-01,2.101590914209726657e-01,6.085957729047308806e-01
2.440537883625084614e-01,9.600750764928339676e-01,9.351061560135613959e-01
5.046123559992017338e-01,1.929593991754063875e-02,5.611138095904989465e-01
5.202692396102375216e-01,9.792020855011656089e-01,1.017989298853377633e+00
4.564349200713436749e-01,9.154456994022778238e-01,9.899744875769954655e-01
1.372352835939668614e-01,3.443289027007137015e-01,6.507850187979541401e-01
1.308117398296907430e-01,8.232910852285659775e-01,8.833489359235456861e-01
8.599033028538629608e-01,9.461063176484189041e-01,1.048200017499836711e+00
6.656306096976460918e-02,3.930174690113349412e-01,6.543449130720871976e-01
4.837979291056985209e-01,5.628760125668988978e-01,7.973132028625172785e-01
3.451808207545969953e-02,4.358156316524570695e-01,6.454008356274099079e-01
8.852307065814523090e-01,3.277436639180835165e-01,8.192620640362748841e-01
9.339565234505557978e-01,2.010676905294442873e-01,7.044150626369820589e-01
6.994273064817311258e-01,8.721912822127864118e-02,6.004535241474248108e-01
9.036704158067517811e-01,5.780052804949925571e-01,9.543063895799180907e-01
7.592923790889589686e-01,9.318180888539928652e-01,1.019970934398922058e+00
3.288845912131032057e-01,6.471542254501336799e-01,8.192551736221760361e-01
4.958281965576509798e-01,9.817164317349346137e-01,1.037837301769213072e+00
3.563227241009963020e-01,6.642855635406685888e-01,8.101761453378213407e-01
9.083991808623725905e-02,2.962185299757722490e-01,6.219554497477055577e-01
3.458150573395409877e-01,6.630181137994269891e-01,8.176766453918586919e-01
4.124116511129528595e-01,7.817641583264774985e-01,9.104297201474138568e-01
7.387394294926086236e-02,9.288052578715864094e-01,8.844211831768681309e-01
4.346236762901268813e-01,6.289701547960554473e-01,8.203317696858181129e-01
8.558961273373940637e-01,2.968829599803649577e-01,8.012855452290347236e-01
9.922393727395604213e-01,5.832368586149468959e-01,9.209401514309080161e-01
2.280099917213459504e-01,4.828394795774693105e-01,7.825189093461248913e-01
6.241817476538664700e-01,4.774535414970222380e-01,8.201161316794723932e-01
9.897940162200628000e-01,9.767356757696378233e-01,1.134517127328899422e+00
3.105353011523911411e-01,3.428699856104087118e-01,6.545772244738028434e-01
6.831702191021604698e-02,6.468756935839928834e-01,7.627704464580128407e-01
2.931524511095405794e-01,5.822829442480810247e-01,8.063986694248703735e-01
4.378441148624598878e-01,5.321684588953701223e-01,7.611534246187723340e-01
3.284273772340031705e-01,4.728922354210759460e-01,7.649877341066030345e-01
8.897655506118519186e-01,8.707054663020370455e-01,1.035685275736348165e+00
7.178983133354419621e-01,1.513530720148069664e-01,6.877458882339213542e-01
8.388502813076732512e-01,1.375397038869540234e-01,7.269634967180932383e-01
5.461257375236860945e-02,1.746867637889006897e-01,5.549488945813757512e-01
2.922060819585253766e-01,3.124219255673983398e-01,6.396721266566455233e-01
6.108029444028872934e-01,5.101955179365986748e-01,7.862215789849499314e-01
9.174612079198213310e-01,3.891757754096483168e-01,7.895156296264087548e-01
4.855174812148550512e-01,2.702477832218722620e-01,6.346674133374123894e-01
4.805388976777343890e-01,4.450228272164131749e-01,7.559022998930201576e-01
1.203448639318538405e-01,8.196012040218224604e-01,9.266056118437000499e-01
3.935001270917809491e-01,2.195303673748402185e-01,6.655158828483435096e-01
3.113304188636401015e-02,8.520509561718221381e-01,8.440229769397502579e-01
9.721033771188123396e-01,2.215046388290782264e-01,7.945849257726723680e-01
6.610300546754395157e-01,3.878297459517664469e-01,7.482216168930818645e-01
9.967184460174303151e-01,4.002055412020886216e-01,8.605143704802434845e-01
5.378704004734438104e-01,9.691883517864884334e-01,1.056995786417486149e+00
4.523608180871667717e-01,1.087146398822119719e-01,5.966255572092794557e-01
3.135537248584322478e-01,4.020929399027146633e-01,7.241250138072263809e-01
3.709969363458538449e-01,9.620999968293357796e-01,1.053972587133130023e+00
8.877051442629355638e-01,2.261300515116899668e-01,7.834122167711420337e-01
3.105581254076161812e-02,1.391874114946350938e-01,4.916501892294383169e-01
2.682914255845961771e-01,6.066839448854143280e-01,7.704550222698270945e-01
7.921808477095562129e-01,2.963053027583545385e-01,7.292693242739115567e-01
2.524534358027217262e-01,1.167899854637206580e-01,5.881111494908081161e-01
6.692529376316410650e-01,5.225662794580232529e-02,6.305226147948245208e-01
5.473188947457741094e-03,5.306612144210867132e-01,6.706623894241323658e-01
8.440608865555405682e-01,1.043350222961029194e-01,6.290977562453617944e-01
5.755015295045642354e-01,3.818861485631264152e-03,5.876091988273273170e-01
2.751696270379619946e-01,5.255751235107287700e-01,7.569603020965895990e-01
2.959960029734378661e-01,5.236604594337996854e-01,7.980946893970433109e-01
8.497665561356403385e-01,9.643944444190822862e-01,1.059003272842336862e+00
5.931416081145435282e-01,3.259306538148804000e-01,6.936509592863633333e-01
7.970882221471422557e-01,2.802772145393490622e-01,7.570156671268332138e-01
6.887966084659845611e-01,5.577390385531839634e-01,8.294542010196163107e-01
3.567319214074411438e-01,6.950826283345984402e-01,8.599151926261346945e-01
6.744150768784767935e-01,4.348651929562068474e-01,8.458279485872731707e-01
9.365514729957165052e-01,7.547164355276756442e-01,9.893187233976750150e-01
6.165858534106081201e-01,7.879260453137040265e-01,9.410815019730993658e-01
7.853816084640401485e-01,9.216748492897066658e-01,1.021268128496261696e+00
3.831174521388113208e-01,2.916130327587603821e-01,6.234748504915385015e-01
4.146206620918047037e-01,5.027643655064500949e-01,7.889642127345399825e-01
1.452201872605926036e-01,6.954616353792086869e-02,4.703158963880802457e-01
1.828958434313372461e-01,9.875231541230148347e-01,1.007033769274860102e+00
1.891244300453494009e-01,5.951270820692504682e-01,7.724359820754154171e-01
4.363796123354692913e-01,4.100090430976400802e-01,7.922271694162644762e-01
8.127971035964027813e-01,3.356923688870236955e-01,8.045547905410854739e-01
5.820043199548787793e-01,2.587393564116029498e-01,6.968257332955346550e-01
8.571694693979846624e-01,4.728221560760458297e-01,8.160409356708413497e-01
4.674023185755963317e-01,9.319951580387453305e-02,6.124600402418481915e-01
2.334847471197167845e-01,5.875931859321883444e-01,8.336428263627337909e-01
3.119317603145937978e-01,1.811638026210250496e-01,6.452094188349943860e-01
9.910296564269438502e-02,4.385157782866537790e-01,6.404951999442852761e-01
5.460046952800087228e-01,9.861073184781361523e-01,1.006106427788518776e+00
5.440143940198050032e-01,8.963310349141228039e-01,1.037799400801989513e+00
3.099573587120949547e-01,2.966892408957130245e-01,6.594649063211165396e-01
6.743278630106847027e-01,8.873122185257363848e-01,1.026399868447833263e+00
5.337883261515385946e-02,9.947128120321396816e-01,9.350121692526973671e-01
2.689360089072789783e-01,3.302845982819357928e-01,6.274528130792764724e-01
6.821150325551872395e-01,9.044899658897210815e-01,1.006517287153108287e+00
5.636069873212096182e-01,8.508733398322246844e-01,9.592209355920175984e-01
2.874396733732110798e-01,9.121478013312886990e-01,1.005793569724876990e+00
3.858769681956983888e-01,5.428255696605190916e-01,8.034147973504390805e-01
8.980270775457777077e-01,9.583744038903323492e-01,1.064167315424672688e+00
4.946339465362603605e-02,2.550655733280571269e-01,5.734049780315136902e-01
3.329771778295939066e-01,8.000530048141382133e-01,9.578943220850866247e-01
7.647510706212660159e-01,2.145101422572304184e-02,5.895057558717575752e-01
2.311239440634647035e-01,3.617130594300479451e-01,6.890133838817545930e-01
7.376522467752431034e-01,1.668153874310096541e-02,6.028219611742097195e-01
1.093518368621886339e-01,9.358550499136274459e-01,9.683446252051847170e-01
9.119585342270092321e-01,2.945693652001016849e-01,8.034761120856717120e-01
8.014504384837584094e-02,5.024045175412362729e-01,7.410876317518417800e-01
1.405575052325059859e-01,7.304242417878956672e-01,8.124747902401497912e-01
4.212512257284998229e-01,3.096971876574240445e-01,7.167010014996877398e-01
9.574060766044587556e-01,4.879941010738485518e-01,9.183989594603781947e-01
2.810002091723454720e-01,3.188318772349590935e-01,6.869315078183078072e-01
1.224192183488437280e-01,3.893104947253200887e-01,7.131728927574307875e-01
5.067065505595037544e-01,5.100730963753663527e-02,5.399843322890747199e-01
8.690422058904153646e-01,4.973235401428366398e-02,6.093475009970418244e-01
4.691997728758251496e-01,7.935826589564034528e-01,9.097918179639098435e-01
3.167958866355788938e-01,5.748616994221293908e-01,8.207564935415571084e-01
6.769628556476779968e-01,6.568820645631574529e-01,9.194065737712259212e-01
3.504126570195688073e-01,9.229481225660852717e-01,9.886202346427117593e-01
2.122344609329115395e-01,9.579011911602315354e-01,9.974645912911412893e-01
1.764076465993958953e-01,4.801002580098445716e-01,7.739563180377864171e-01
1.927974693197254119e-01,2.740965402075373758e-01,5.934325598535550306e-01
7.248003557928121010e-01,7.952916833951544362e-01,9.859635483498041530e-01
7.675399598699128578e-01,2.404772334176566995e-01,6.943594957369428888e-01
3.378567867422083149e-01,9.086512688358555634e-01,9.651658336167551200e-01
7.351100920054757237e-01,7.803980251642251842e-01,9.730089530541450316e-01
6.779288022009887227e-01,9.994218224602124945e-02,6.036059356086113104e-01
7.625092948040845808e-01,4.599197940160845155e-01,8.701942551030746875e-01
2.288358792003921671e-01,4.294988994719468600e-01,7.314620192611082095e-01
5.987911715205997965e-01,3.052153308962463063e-01,7.495456818105539210e-01
3.476243367810932794e-01,7.323454141243272986e-01,9.250544538087518420e-01
7.532972151005409289e-01,9.333689053110665323e-01,1.108045503252998110e+00
3.835067643431009365e-01,1.885170986643591728e-01,6.423139628493821363e-01
6.015117961532133739e-01,8.368948265849633916e-01,1.037226933541264939e+00
2.718313223544740476e-01,6.605221708368327338e-01,8.659544818282194356e-01
4.807316057729078551e-01,9.282107540726176609e-01,1.023896004677339100e+00
9.164810257980626762e-01,3.430873531879929939e-01,8.032891993672702791e-01
9.176896765438141701e-01,1.108066046619619049e-01,7.209732799705980133e-01
4.774373677613523714e-01,3.605369507568516596e-01,7.368785529591325156e-01
7.397086236010208538e-03,3.904197340707629138e-01,6.598437443466851349e-01
7.708433130223590890e-02,2.070788489242911812e-01,6.081859265904180356e-01
2.502928235763535181e-01,9.284934856368467493e-01,1.011741315400235264e+00
2.070283711926605985e-01,7.840171996900368034e-01,8.646392268530264102e-01
5.874809474804207898e-01,2.436970213032353394e-01,6.913700818093309053e-01
7.695876735038319483e-01,5.832150263970297122e-01,9.332530238957504887e-01
6.656356130129147397e-01,9.636861055433871837e-01,1.088963257439777177e+00
7.761229554483494164e-01,9.615589818681403722e-01,1.130337087679499808e+00
6.371569474940205202e-01,4.095384885791826246e-01,8.018788532858092122e-01
1.416177417508457381e-02,8.694705460132534647e-02,4.742260622667886505e-01
6.482048399157779306e-01,3.847838012171024280e-01,7.819737049339751112e-01
9.904356345298359621e-01,7.878579388328618149e-01,1.091150590701092105e+00
1.415114717905296970e-01,5.009323504920294434e-01,6.861227004792351813e-01
4.434644627713016929e-01,3.279296287035429192e-01,6.618075008345877253e-01
3.464271765609082676e-01,8.451882578744733809e-01,9.309279194684825232e-01
1.174870460975460107e-01,8.295993775919637825e-01,8.929096417432643706e-01
4.854366747648528602e-01,5.162452524630969375e-01,8.164376068127822128e-01
5.118372862807306634e-01,9.883372015625170315e-01,1.004060994689984554e+00
7.233302734980399107e-01,3.385135765965541221e-01,7.610019363412737770e-01
8.807653138059851061e-01,5.458295853055896707e-01,9.263286524471883165e-01
1.948043346055503555e-01,3.418546230091393801e-01,6.465337485409987650e-01
4.874094774451360745e-01,7.619828983039047543e-01,9.053771972004308610e-01
8.758479892353656648e-01,8.739003391057655890e-01,1.035105378217608507e+00
1.931094027739200802e-01,2.014936216640397237e-01,6.099163832849449074e-01
7.840849997527065129e-01,4.505830169548520336e-01,8.007281719553669408e-01
1.785095333391827355e-01,4.564624534680827850e-02,5.415149896328148582e-01
8.688423755136635007e-01,3.624806627043013485e-01,7.889372542791845966e-01
2.360104055593842398e-01,5.688773075053918937e-01,7.979624402835657770e-01
2.805061478125927543e-01,3.342151861274645919e-01,7.181807101494428469e-01
6.384664092033098814e-02,9.636483131316273543e-01,9.292559426976316761e-01
8.128676975832798135e-01,1.225799092909088950e-01,6.787192705000372195e-01
5.686617773703794843e-02,2.858009283795797106e-01,5.582033356180382544e-01
9.137250699779069230e-01,2.604427755632604535e-01,7.320880516883260247e-01
7.835979537080999258e-01,6.036819174201913940e-01,9.437611304214471586e-01
2.024187725666747317e-01,8.116876879469415718e-01,8.469414086539830411e-01
8.016701953985516660e-03,1.667818595118120140e-02,4.147056811021296863e-01
9.450776688461329789e-01,8.482037953531497143e-01,1.105363708608541495e+00
8.670294766531239095e-01,6.806264662427040646e-01,9.529722620916865061e-01
8.522575832655118200e-01,6.330059904686292649e-01,9.562385443544808572e-01
1.352319847168752531e-01,4.773289206927203709e-01,7.380911696037126823e-01
5.613510618611872172e-01,5.071056075408701957e-01,7.924053259340912980e-01
6.972859661748106452e-01,9.521351225390873863e-01,1.111189322209584551e+00
3.651563308123960683e-01,7.517152732027152506e-01,8.742670460013134415e-01
7.457008350784348760e-01,9.225457082393827557e-01,1.038003241676530131e+00
4.069596852380508167e-01,7.477412379468151293e-01,9.094730055538859936e-01
3.364879427654553501e-01,3.059846727360816532e-01,6.812661517040267123e-01
5.934852446376838175e-01,8.238412973968354258e-01,1.026339399209162062e+00
2.889403804169021761e-01,9.661036405960879980e-01,9.725436942107451577e-01
1.855573735749419528e-01,3.536715989727876597e-01,7.105584156110074101e-01
1.433994826465181394e-01,1.250629971501264759e-01,5.604322453795353987e-01
8.850696135992245361e-01,9.257376577782102656e-01,1.073627968452949055e+00
7.500968578418867327e-01,2.080846695527700518e-01,7.170112497251395212e-01
3.623539976261453965e-01,6.652587670080526427e-01,8.961392504031482353e-01
8.671179089751476221e-01,9.144355322574121425e-01,1.111197603812508872e+00
8.196115726258513812e-01,4.424176905083346822e-01,8.428005967595887382e-01
4.267045158844242625e-01,1.126129533135232785e-01,6.111332165363561053e-01
5.138688037709995271e-01,1.214335962323737084e-01,5.744406405348931877e-01
9.003032964106580938e-01,7.596283264509919864e-01,9.793017436767116335e-01
9.292629276958295215e-01,2.023412869509986223e-01,7.162950526415010621e-01
2.425851230298405881e-01,5.161782025944173791e-01,7.866836085828999847e-01
5.336918152847691665e-01,3.326760529177407166e-01,7.031042576854532600e-01
5.652895832391477970e-01,3.476287033744311916e-01,7.683123801025931732e-01
5.363726247809202929e-01,2.306063089110476083e-01,6.385257158065570371e-01
1.820210004983002783e-01,3.239898652983101979e-01,6.698196912710696616e-01
8.403556240497188634e-01,8.975394713825958215e-01,1.086966498689574845e+00
9.337623322790310487e-01,6.139323375317502496e-01,9.455282381382081880e-01
6.755879842863702356e-01,5.700173739948767304e-01,9.098957285786805071e-01
8.365470815660988047e-01,2.825487701760699411e-01,7.883094483166487310e-01
1.786941377179496193e-01,4.103422030861392233e-01,7.363221404704747286e-01
7.160486295214668617e-01,1.345251689180743115e-01,7.093013777354095772e-01
2.575814724036121772e-01,6.717732161169100991e-01,8.258494469210928557e-01
5.413048643061949550e-01,6.380023465701761820e-01,8.591932140797090556e-01
6.422507475798026055e-01,1.997371211408481839e-01,6.601195502220736921e-01
5.018812410057394979e-01,4.356603397490065310e-01,7.723058392317679877e-01
3.180530148823944581e-01,8.562969651550880190e-01,8.954866678841739702e-01
9.339849697273227003e-01,3.274356553499393474e-01,8.208959105763424802e-01
6.708227084985599609e-01,8.232996835301470417e-01,9.769287764752676573e-01
6.068924542626812357e-01,6.609789504021227335e-01,8.586727627686836506e-01
